sku_id,location_id,crnt_site_qty,crnt_transit_qty,crnt_source_location_site_qty,sales_30_days,sales_60_days,sales_90_days,sku.name,sku.external_id,catalog_cost,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,product_name,loc.name
21f8bc54-e478-5de6-8d4f-3c6b87b2fd08,d6fecbed-b5df-55cd-8f93-a98667ac9d3b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF FLORAL STREET A 120-AZUL L,P01047-02290A-120-63,152.230,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2023,MANGA CORTA,L,Moda,PLAYERA DE CABALLERO - SF FLORAL STREET A 120-AZUL,PV4
3385bc75-9ddb-5cb0-99e1-6127f4ade87b,91f240b5-7847-5c33-b34c-a02ab13d8622,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL L,P00125-03934A-094-63,0.000,199.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL,ALMACEN ACAPULCO
4f8645eb-af52-504e-97b7-5bf20845da28,b46a3bdb-7375-53d8-b012-2732e5e0ac09,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS M,P00122-02963A-265-64,0.000,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS,PLAYA 4
c33bc57d-0346-5dbb-97bd-d10d7545126f,038b98d4-55c6-5318-8090-3508e8a22ad3,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE COMBINADA - SF SCRATCHES STREET A 034-BLANCO/NEGRO 2X,P00442-01630A-034-66,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,2X,Moda,PLAYERA HOMBRE COMBINADA - SF SCRATCHES STREET A 034-BLANCO/NEGRO,M10
1ff51aae-4d6f-5387-a602-446770bb87c7,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE SLUB  - SF SLOW LIFE A 009-BEIGE M,P10045-01341A-009-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,M,Linea,PLAYERA HOMBRE SLUB  - SF SLOW LIFE A 009-BEIGE,M03
fde9891b-c167-5d04-9559-94f15b4a7c43,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,3.000,7.000,7.000,PLAYERA HOMBRE GRABADO - SF TIPO CITY EMB A 173-NEGRO 2X,P72690-02606A-173-66,188.360,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2025,MANGA CORTA,2X,Moda,PLAYERA HOMBRE GRABADO - SF TIPO CITY EMB A 173-NEGRO,PV6
07543a5b-36b2-515c-b051-088cef22086b,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF WORRY LESS P17 A 394-AZUL XL,P00122-16958A-394-69,77.450,319.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2020,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF WORRY LESS P17 A 394-AZUL,ALMACEN CEDIS
5a968274-90ad-56d7-93c3-74e72391f1c1,380cf9aa-9cf4-54d4-84b6-56ab9dc7be6d,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF SPRING BREAK 24 A 023-BLANCO M,P00151-02471A-023-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,PLAYERA HOMBRE PREMIUM FIT - SF SPRING BREAK 24 A 023-BLANCO,ALMACEN PLAYA
ee09b580-04ab-5403-958e-0ef4c7fc305c,9e6158f0-778f-5cae-8b6c-05449b191eca,0.000,0.000,0.000,0.000,0.000,0.000,PLAY CAB MODA - SF SB DUO A 323-AZUL 2X,P20427-02613A-323-66,145.510,449.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2024,MANGA CORTA,2X,Moda,PLAY CAB MODA - SF SB DUO A 323-AZUL,PUNTA LANGOSTA
482d49d2-ac57-58eb-8166-e4c66d24c979,5fa41a78-7ac2-5949-a3ce-2e3fb2eeae7a,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ECHÉMOSLE RANAS A 173-NEGRO M,P00122-02614A-173-64,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF ECHÉMOSLE RANAS A 173-NEGRO,M09
69a54a3e-9208-5139-afd1-ca8879568241,7fafaa29-ecbd-5488-bbb1-adc47866303e,3.000,0.000,69.000,13.000,22.000,32.000,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES A 173-NEGRO M,P00122-02605A-173-64,81.500,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES A 173-NEGRO,ACA5
c879f54c-b774-5830-ad47-1b7748a4fcdc,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF BASEBALL TRIO A 173-NEGRO S,P00122-00788A-173-65,0.000,309.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF BASEBALL TRIO A 173-NEGRO,ALMACEN MAZATLAN
ad47ce7d-ae98-5db8-9bc4-0bf8de5f4349,d19cda86-e40a-50b7-844c-53c5c679ad38,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF NEVER GIVE STREET A 023-BLANCO M,P00294-01628A-023-64,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,M,Moda,PLAYERA DE CABALLERO - SF NEVER GIVE STREET A 023-BLANCO,PLAYA 1
ad288e03-267a-5702-bfdd-75789a0ab27d,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAY CAB TEXT SOFT - SF GOOD VIBES TORCIDO A 017-AZUL L,P73286-02715A-017-63,109.850,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,L,Moda,PLAY CAB TEXT SOFT - SF GOOD VIBES TORCIDO A 017-AZUL,ALMACEN CEDIS
1050ad29-6015-543c-b4bc-2ae1c276a6a8,2a96238c-52ca-5ab4-b96c-ea62436baeac,1.000,0.000,0.000,0.000,0.000,1.000,PLAY H CR JASPEADA - SF LOGO SURFING A 201-REY 2X,P74104-18228A-201-66,84.550,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,2X,Linea,PLAY H CR JASPEADA - SF LOGO SURFING A 201-AZUL,PV6
99ccb08a-4223-5526-b766-3f086833a2b9,91f240b5-7847-5c33-b34c-a02ab13d8622,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF HIPPIE FROGS A 216-ROSA L,P00151-03396A-216-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - SF HIPPIE FROGS A 216-ROSA,ALMACEN ACAPULCO
74b54349-1f7f-5123-a657-ff34afbe4506,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 023-BLANCO 2X,P00151-19996A-023-66,0.000,339.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,2X,Linea,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 023-BLANCO,ALMACEN CEDIS
859991e5-d860-5d73-8ebf-8e674fcc8db0,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA H FLAME - SF TIPO RENTAL A 014-AZUL XL,P10044-01821A-014-69,0.000,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2023,MANGA LARGA,XL,Moda,PLAYERA H FLAME - SF TIPO RENTAL A 014-AZUL,ACA5
d57958f5-8fd0-5264-8edb-cd9629f9221d,555e0aee-09bd-5836-a45d-0c18ba1ffdfc,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ME CERVE 2 A 023-BLANCO S,P00122-19387A-023-65,0.000,199.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,SIN TEMPORADA,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF ME CERVE 2 A 023-BLANCO,CABOS
55af2960-142a-5a26-8796-c9b6db8cb936,5fa41a78-7ac2-5949-a3ce-2e3fb2eeae7a,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF RELAX FROGS ANDE A 023-BLANCO S,P00122-17880A-023-65,63.760,299.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2018,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF RELAX FROGS ANDE A 023-BLANCO,M09
f954a39f-5070-5eef-bb9e-938e73dc2ead,380cf9aa-9cf4-54d4-84b6-56ab9dc7be6d,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF FIN DE SEMANA A 173-NEGRO S,P00125-02257A-173-65,117.760,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM - SF FIN DE SEMANA A 173-NEGRO,ALMACEN PLAYA
3385bc75-9ddb-5cb0-99e1-6127f4ade87b,0754002b-418b-598b-bb00-bfb5b5c67fec,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL L,P00125-03934A-094-63,0.000,199.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL,M02
5340c7dc-29a3-5c81-9987-2bc3beda6af0,9c625f17-4585-5073-a57d-78eca40b5180,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF FIN DE SEMANA A 173-NEGRO XL,P00151-02257A-173-69,109.130,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2023,MANGA CORTA,XL,Linea,PLAYERA HOMBRE PREMIUM FIT - SF FIN DE SEMANA A 173-NEGRO,ALMACEN CARIBE
956f1a5c-a30f-5181-a5d2-f0cfb3ab609d,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAY ADOL H  ML - SF LOGO TOMMY A 023-BLANCO XL,P90083-02900A-023-69,111.970,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA LARGA,XL,Moda,PLAY ADOL H  ML - SF LOGO TOMMY A 023-BLANCO,ACA2
e36dbdfe-ce74-5c6d-8ff9-ecae20a25c1a,8d1762f9-2ea6-5aa3-b47e-f0fae439d652,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF FROGENCIO ART A 023-BLANCO L,P00294-02899A-023-63,146.130,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,L,Moda,PLAYERA DE CABALLERO - SF FROGENCIO ART A 023-BLANCO,PV2
c481b68a-126a-5df5-994a-c51eea5d2215,2a96238c-52ca-5ab4-b96c-ea62436baeac,2.000,0.000,27.000,4.000,7.000,10.000,PLAYERA BÁSICA ALGODÓN - SF OLD STYLE HAWAII A 193-VERDE XL,P00122-02075A-193-69,80.610,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF OLD STYLE HAWAII A 193-VERDE,PV6
eef03337-e6f1-5ff3-b00c-8d7c02175a3a,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PLAY BALL 22 A 211-ROJO M,P00122-01798A-211-64,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF PLAY BALL 22 A 211-ROJO,ACA2
9b3444e8-0225-5605-882d-91dcb7e9102c,9c625f17-4585-5073-a57d-78eca40b5180,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL 2X,P00151-01451A-094-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,2X,Linea,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL,ALMACEN CARIBE
9335a10e-d9eb-58f4-82de-7feb9cc689df,b46a3bdb-7375-53d8-b012-2732e5e0ac09,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE GRABADO - SF FROGENCIO EMBOS A 173-NEGRO XL,P72690-03220A-173-69,0.000,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,XL,Moda,PLAYERA HOMBRE GRABADO - SF FROGENCIO EMBOS A 173-NEGRO,PLAYA 4
51cea19e-9a64-55c6-a2f7-942f7efa894c,f89c56fe-7031-55d6-ae29-c301a141864b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF HECHO EN MEX A 223-VERDE S,P00122-02949A-223-65,0.000,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF HECHO EN MEX A 223-VERDE,M01
b4de9e3f-c3a0-587d-959a-fc82594020de,3aef7a25-bde0-590e-9940-528e8f31da03,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF TIPO BLEND A 173-NEGRO S,P00122-01428A-173-65,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF TIPO BLEND A 173-NEGRO,ALMACEN COZUMEL
d1088f7c-7139-596f-8f18-0e409514337c,555e0aee-09bd-5836-a45d-0c18ba1ffdfc,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF GRAN OLA A 219-AZUL XL,P00156-02258A-219-69,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,XL,Linea,PLAYERA HOMBRE 2 FIBRAS - SF GRAN OLA A 219-AZUL,CABOS
3f775c54-1387-57fc-8b07-eaa8a5ac6fba,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,0.000,0.000,0.000,0.000,0.000,0.000,PLAY CAB RAYAS - SF EDDIE RETRO A 014-AZUL 2X,P90534-01483A-014-66,114.810,459.000,SEÑOR FROGS,MANGA CORTA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,2X,Moda,PLAY CAB RAYAS - SF EDDIE RETRO A 014-AZUL,FORUM
e4d117ab-8868-5aaf-ab9a-9774298a5ee9,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO NEGRO A 173-NEGRO XL,P00151-19994A-173-69,0.000,339.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,XL,Linea,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO NEGRO A 173-NEGRO,M03
a98522fc-8a5c-5ac1-8044-10d1cc4af50c,f89c56fe-7031-55d6-ae29-c301a141864b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF VINCENT A 173-NEGRO XL,P00151-02881A-173-69,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,PLAYERA HOMBRE PREMIUM FIT - SF VINCENT A 173-NEGRO,M01
05949a32-f863-567d-b10d-e1bf373f76cc,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF CARNAVAL 2023 A 211-ROJO XL,P00122-02174A-211-69,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2023,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF CARNAVAL 2023 A 211-ROJO,PV6
5d4d2de8-c00e-5d5e-bbff-d426573ad868,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H RANGLAN  - SF LOGO MZT BASEBALL A 037-BLANCO S,P72565-19782A-037-65,0.000,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,S,Linea,PLAY H RANGLAN  - SF LOGO MZT BASEBALL A 037-BLANCO,ALMACEN MAZATLAN
61d1674a-4272-5f48-9048-e08a947123a2,f89c56fe-7031-55d6-ae29-c301a141864b,0.000,0.000,0.000,0.000,6.000,20.000,PLAYERA BÁSICA ALGODÓN - SF CERVEZA Y LIBERTAD A 223-VERDE L,P00122-02436A-223-63,73.940,279.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF CERVEZA Y LIBERTAD A 223-VERDE,M01
2c3fbad2-c7ed-5b5b-b14e-f644df2f5ad6,f89c56fe-7031-55d6-ae29-c301a141864b,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H MANGA LARGA - SF BIG SURF A 211-ROJO M,P10031-02139A-211-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA LARGA,M,Linea,PLAY H MANGA LARGA - SF BIG SURF A 211-ROJO,M01
37c131bb-c57d-544a-99e0-11dc64ec9104,8d1762f9-2ea6-5aa3-b47e-f0fae439d652,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 120-AZUL L,P00151-19996A-120-63,0.000,339.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 120-AZUL,PV2
590aeb55-e4e6-5538-af15-c4059141f7fe,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF HAPPY MONA A 173-NEGRO S,P00151-01783A-173-65,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM FIT - SF HAPPY MONA A 173-NEGRO,ACA5
2f97d7b4-fcb6-523f-b60c-c4d57dcfb650,3b5ae158-07c7-520d-9498-9bf33cbcc0c0,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE JASPE - SF WEEKEND PLAN A 016-AZUL 2X,P10047-01342A-016-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,2X,Linea,PLAYERA HOMBRE JASPE - SF WEEKEND PLAN A 016-AZUL,ALMACEN ISLA MUJERES
a89b9851-c575-50b8-9235-ddd11670b495,d6fecbed-b5df-55cd-8f93-a98667ac9d3b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE ALGODÓN - SF CRAFT BEER FL. A 417-MAMEY S,P73277-02799A-417-65,95.920,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,S,Linea,PLAYERA HOMBRE ALGODÓN - SF CRAFT BEER FL. A 417-MAMEY,PV4
33d4cd07-5d2c-5c8b-9037-170d9b3265d3,555e0aee-09bd-5836-a45d-0c18ba1ffdfc,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO 2X,P10031-01613A-023-66,0.000,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA LARGA,2X,Linea,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO,CABOS
f469a997-e31c-59b9-9a73-b4c124646382,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE JASPE - SF BOARD RENTALS A 121-121 S,P10047-01343A-121-65,0.000,399.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,S,Linea,PLAYERA HOMBRE JASPE - SF BOARD RENTALS A 121-121,ACA2
429eee7f-0485-5e17-aa86-7768453b7ffe,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF PALM SHADOWS A 120-AZUL L,P01047-01634A-120-63,0.000,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,L,Moda,PLAYERA DE CABALLERO - SF PALM SHADOWS A 120-AZUL,PV6
b495bdf0-4e0f-5bb6-8da5-4fd6f10e3750,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES FL A 173-NEGRO L,P00122-02952A-173-63,69.640,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES FL A 173-NEGRO,ACA2
